ds,trend,confirmed,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,country
2021-01-27,4025.1190730443313,11934,11003,12885,4007.782126894702,4037.421137339085,0.0,0.0,0.0,0.0,0.0,0.0,1.9649684347801772,1.9649684347801772,1.9649684347801772,1.9649684347801772,1.9649684347801772,1.9649684347801772,Italy
2021-01-28,4015.3910242151396,13392,12423,14383,3959.966810822344,4061.5340263384564,0.0,0.0,0.0,0.0,0.0,0.0,2.335263580796127,2.335263580796127,2.335263580796127,2.335263580796127,2.335263580796127,2.335263580796127,Italy
2021-01-29,4005.662975385947,14189,13171,15219,3916.7962037480274,4093.411663747548,0.0,0.0,0.0,0.0,0.0,0.0,2.54226927936033,2.54226927936033,2.54226927936033,2.54226927936033,2.54226927936033,2.54226927936033,Italy
2021-01-30,3995.934926556755,13167,12130,14208,3850.7200437421866,4129.281163852374,0.0,0.0,0.0,0.0,0.0,0.0,2.295183849580121,2.295183849580121,2.295183849580121,2.295183849580121,2.295183849580121,2.295183849580121,Italy
2021-01-24,2171.3624478014094,4499,4307,4689,2171.3624478014094,2171.3624478014094,0.0,0.0,0.0,0.0,0.0,0.0,1.0721379557671884,1.0721379557671884,1.0721379557671884,1.0721379557671884,1.0721379557671884,1.0721379557671884,Japan
2021-01-25,2187.2845496975947,3565,3391,3747,2187.2845496975947,2187.2845496975947,0.0,0.0,0.0,0.0,0.0,0.0,0.6297673012207934,0.6297673012207934,0.6297673012207934,0.6297673012207934,0.6297673012207934,0.6297673012207934,Japan
2021-01-26,2203.206651593778,4838,4657,5046,2203.093232914967,2203.206651593778,0.0,0.0,0.0,0.0,0.0,0.0,1.1957152979028831,1.1957152979028831,1.1957152979028831,1.1957152979028831,1.1957152979028831,1.1957152979028831,Japan
2021-01-27,2219.1287534899616,5856,5664,6051,2215.7268532919097,2220.358071620909,0.0,0.0,0.0,0.0,0.0,0.0,1.6386510369234546,1.6386510369234546,1.6386510369234546,1.6386510369234546,1.6386510369234546,1.6386510369234546,Japan
2021-01-28,2235.050855386147,6599,6392,6792,2226.788491428666,2238.467047834551,0.0,0.0,0.0,0.0,0.0,0.0,1.9523955701710667,1.9523955701710667,1.9523955701710667,1.9523955701710667,1.9523955701710667,1.9523955701710667,Japan
2021-01-29,2250.9729572823303,5535,5334,5729,2236.765615849644,2260.030970298801,0.0,0.0,0.0,0.0,0.0,0.0,1.4587766630302066,1.4587766630302066,1.4587766630302066,1.4587766630302066,1.4587766630302066,1.4587766630302066,Japan
2021-01-30,2266.895059178515,5468,5269,5664,2245.647425607814,2283.1651735780342,0.0,0.0,0.0,0.0,0.0,0.0,1.4119599610626943,1.4119599610626943,1.4119599610626943,1.4119599610626943,1.4119599610626943,1.4119599610626943,Japan
2021-01-24,36.215614760392256,87,-45,215,36.215614760392256,36.215614760392256,0.0,0.0,0.0,0.0,0.0,0.0,1.4105146601875902,1.4105146601875902,1.4105146601875902,1.4105146601875902,1.4105146601875902,1.4105146601875902,Kenya
2021-01-25,35.024871502562384,52,-76,174,35.024871502562384,35.024871502562384,0.0,0.0,0.0,0.0,0.0,0.0,0.4982560590823787,0.4982560590823787,0.4982560590823787,0.4982560590823787,0.4982560590823787,0.4982560590823787,Kenya
2021-01-26,33.83412824473256,77,-64,195,33.41414649402968,33.83412824473256,0.0,0.0,0.0,0.0,0.0,0.0,1.2792899157684545,1.2792899157684545,1.2792899157684545,1.2792899157684545,1.2792899157684545,1.2792899157684545,Kenya
2021-01-27,32.64338498690274,94,-39,224,31.074429627900457,33.14719985682071,0.0,0.0,0.0,0.0,0.0,0.0,1.8875550540163113,1.8875550540163113,1.8875550540163113,1.8875550540163113,1.8875550540163113,1.8875550540163113,Kenya
2021-01-28,31.452641729072873,97,-37,225,28.662090206307536,33.36433719257716,0.0,0.0,0.0,0.0,0.0,0.0,2.074689236833817,2.074689236833817,2.074689236833817,2.074689236833817,2.074689236833817,2.074689236833817,Kenya
2021-01-29,30.261898471243047,95,-36,231,25.211246427727012,33.782436695424195,0.0,0.0,0.0,0.0,0.0,0.0,2.1542220191189645,2.1542220191189645,2.1542220191189645,2.1542220191189645,2.1542220191189645,2.1542220191189645,Kenya
2021-01-30,29.07115521341331,87,-44,223,21.729848531996456,34.21729942743952,0.0,0.0,0.0,0.0,0.0,0.0,1.9899791867687362,1.9899791867687362,1.9899791867687362,1.9899791867687362,1.9899791867687362,1.9899791867687362,Kenya
2021-01-24,76.29289723588833,234,176,290,76.29289723588833,76.29289723588833,0.0,0.0,0.0,0.0,0.0,0.0,2.0706643626511045,2.0706643626511045,2.0706643626511045,2.0706643626511045,2.0706643626511045,2.0706643626511045,"Korea, Republic of"
2021-01-25,68.70449082957505,229,171,289,68.70449082957505,68.70449082957505,0.0,0.0,0.0,0.0,0.0,0.0,2.3291972770156724,2.3291972770156724,2.3291972770156724,2.3291972770156724,2.3291972770156724,2.3291972770156724,"Korea, Republic of"
2021-01-26,61.11608442326177,230,169,291,61.11608442326177,61.11608442326177,0.0,0.0,0.0,0.0,0.0,0.0,2.7681864951931057,2.7681864951931057,2.7681864951931057,2.7681864951931057,2.7681864951931057,2.7681864951931057,"Korea, Republic of"
2021-01-27,53.52767801694904,187,129,253,53.151189785828386,54.20310714906041,0.0,0.0,0.0,0.0,0.0,0.0,2.496212673235799,2.496212673235799,2.496212673235799,2.496212673235799,2.496212673235799,2.496212673235799,"Korea, Republic of"
2021-01-28,45.93927161063521,179,119,244,43.954187037598764,47.750708455275905,0.0,0.0,0.0,0.0,0.0,0.0,2.8970607195259985,2.8970607195259985,2.8970607195259985,2.8970607195259985,2.8970607195259985,2.8970607195259985,"Korea, Republic of"
2021-01-29,38.35086520432248,148,81,218,34.033408763927916,42.07432994135397,0.0,0.0,0.0,0.0,0.0,0.0,2.871613418666198,2.871613418666198,2.871613418666198,2.871613418666198,2.871613418666198,2.871613418666198,"Korea, Republic of"
2021-01-30,30.762458798009206,118,47,183,23.430781072512648,37.116572447767965,0.0,0.0,0.0,0.0,0.0,0.0,2.8455290328512106,2.8455290328512106,2.8455290328512106,2.8455290328512106,2.8455290328512106,2.8455290328512106,"Korea, Republic of"
2021-01-24,514.1771567135628,638,575,701,514.1771567135628,514.1771567135628,0.0,0.0,0.0,0.0,0.0,0.0,0.24139636337100526,0.24139636337100526,0.24139636337100526,0.24139636337100526,0.24139636337100526,0.24139636337100526,Latvia
2021-01-25,513.7804546392276,280,211,352,513.7804546392276,513.7804546392276,0.0,0.0,0.0,0.0,0.0,0.0,-0.45588775854256985,-0.45588775854256985,-0.45588775854256985,-0.45588775854256985,-0.45588775854256985,-0.45588775854256985,Latvia
2021-01-26,513.3837525648923,813,743,874,513.3687903322328,513.3837525648923,0.0,0.0,0.0,0.0,0.0,0.0,0.5845327096561465,0.5845327096561465,0.5845327096561465,0.5845327096561465,0.5845327096561465,0.5845327096561465,Latvia
2021-01-27,512.9870504905572,1096,1033,1164,512.7804562393801,513.1059951358826,0.0,0.0,0.0,0.0,0.0,0.0,1.1367195030625918,1.1367195030625918,1.1367195030625918,1.1367195030625918,1.1367195030625918,1.1367195030625918,Latvia
2021-01-28,512.590348416222,1077,1014,1146,511.94726038936517,513.0744666437752,0.0,0.0,0.0,0.0,0.0,0.0,1.1005185648645197,1.1005185648645197,1.1005185648645197,1.1005185648645197,1.1005185648645197,1.1005185648645197,Latvia
2021-01-29,512.1936463418868,900,832,971,510.93002609320706,513.1889813504096,0.0,0.0,0.0,0.0,0.0,0.0,0.7571546713081828,0.7571546713081828,0.7571546713081828,0.7571546713081828,0.7571546713081828,0.7571546713081828,Latvia
2021-01-30,511.7969442675515,871,807,941,509.9908558027041,513.2872142482075,0.0,0.0,0.0,0.0,0.0,0.0,0.7011351489949499,0.7011351489949499,0.7011351489949499,0.7011351489949499,0.7011351489949499,0.7011351489949499,Latvia
2021-01-24,531.1399093736527,1015,786,1273,531.1399093736527,531.1399093736527,0.0,0.0,0.0,0.0,0.0,0.0,0.9106714693335484,0.9106714693335484,0.9106714693335484,0.9106714693335484,0.9106714693335484,0.9106714693335484,Lithuania
2021-01-25,510.4224129248262,673,442,910,510.4224129248262,510.4224129248262,0.0,0.0,0.0,0.0,0.0,0.0,0.3177930464564001,0.3177930464564001,0.3177930464564001,0.3177930464564001,0.3177930464564001,0.3177930464564001,Lithuania
2021-01-26,489.7049164760007,593,350,843,489.7049164760007,489.7049164760007,0.0,0.0,0.0,0.0,0.0,0.0,0.21002753597443755,0.21002753597443755,0.21002753597443755,0.21002753597443755,0.21002753597443755,0.21002753597443755,Lithuania
2021-01-27,468.9874200271732,1216,981,1471,468.22875765708875,470.155754771166,0.0,0.0,0.0,0.0,0.0,0.0,1.5932896610338723,1.5932896610338723,1.5932896610338723,1.5932896610338723,1.5932896610338723,1.5932896610338723,Lithuania
2021-01-28,448.2699235783487,1160,906,1418,445.62845495678494,451.1351833195377,0.0,0.0,0.0,0.0,0.0,0.0,1.5887509560852628,1.5887509560852628,1.5887509560852628,1.5887509560852628,1.5887509560852628,1.5887509560852628,Lithuania
2021-01-29,427.5524271295232,968,732,1211,423.36799950693865,433.10739351607964,0.0,0.0,0.0,0.0,0.0,0.0,1.2634433366335456,1.2634433366335456,1.2634433366335456,1.2634433366335456,1.2634433366335456,1.2634433366335456,Lithuania
2021-01-30,406.8349306806957,886,631,1146,400.77302057502595,414.64749129220877,0.0,0.0,0.0,0.0,0.0,0.0,1.1778685340361716,1.1778685340361716,1.1778685340361716,1.1778685340361716,1.1778685340361716,1.1778685340361716,Lithuania
2021-01-23,33.37888349641886,71,-44,187,33.37888349641886,33.37888349641886,0.0,0.0,0.0,0.0,0.0,0.0,1.1293575542326733,1.1293575542326733,1.1293575542326733,1.1293575542326733,1.1293575542326733,1.1293575542326733,Luxembourg
2021-01-24,27.169449190106103,64,-60,185,27.169449190106103,27.169449190106103,0.0,0.0,0.0,0.0,0.0,0.0,1.365819782620517,1.365819782620517,1.365819782620517,1.365819782620517,1.365819782620517,1.365819782620517,Luxembourg
2021-01-25,20.96001488379379,84,-38,200,20.9305305626602,20.96001488379379,0.0,0.0,0.0,0.0,0.0,0.0,3.005879528915007,3.005879528915007,3.005879528915007,3.005879528915007,3.005879528915007,3.005879528915007,Luxembourg
2021-01-26,14.750580577481035,19,-96,144,14.114236285424528,15.341481863999578,0.0,0.0,0.0,0.0,0.0,0.0,0.2791860058318483,0.2791860058318483,0.2791860058318483,0.2791860058318483,0.2791860058318483,0.2791860058318483,Luxembourg
2021-01-27,8.541146271169156,18,-106,143,6.818739973991317,10.017033726374946,0.0,0.0,0.0,0.0,0.0,0.0,1.0612944009739105,1.0612944009739105,1.0612944009739105,1.0612944009739105,1.0612944009739105,1.0612944009739105,Luxembourg
2021-01-28,2.331711964856403,6,-119,124,-1.1135271697830584,5.381271801731332,0.0,0.0,0.0,0.0,0.0,0.0,1.6369359957325078,1.6369359957325078,1.6369359957325078,1.6369359957325078,1.6369359957325078,1.6369359957325078,Luxembourg
2021-01-29,-3.8777223414559128,-7,-128,125,-9.720959157567547,0.8970930383909483,0.0,0.0,0.0,0.0,0.0,0.0,0.8631864188526298,0.8631864188526298,0.8631864188526298,0.8631864188526298,0.8631864188526298,0.8631864188526298,Luxembourg
2021-01-24,2008.9884200669576,3755,3581,3934,2008.9884200669576,2008.9884200669576,0.0,0.0,0.0,0.0,0.0,0.0,0.8689158661954905,0.8689158661954905,0.8689158661954905,0.8689158661954905,0.8689158661954905,0.8689158661954905,Malaysia
2021-01-25,2050.2129269896736,4205,4031,4380,2050.2129269896736,2050.2129269896736,0.0,0.0,0.0,0.0,0.0,0.0,1.051019828416721,1.051019828416721,1.051019828416721,1.051019828416721,1.051019828416721,1.051019828416721,Malaysia
2021-01-26,2091.4374339123874,4527,4352,4713,2091.4374339123874,2091.4374339123874,0.0,0.0,0.0,0.0,0.0,0.0,1.1646695369525408,1.1646695369525408,1.1646695369525408,1.1646695369525408,1.1646695369525408,1.1646695369525408,Malaysia
2021-01-27,2132.661940835103,3988,3800,4164,2132.3257085546607,2133.060888294264,0.0,0.0,0.0,0.0,0.0,0.0,0.8700111950009458,0.8700111950009458,0.8700111950009458,0.8700111950009458,0.8700111950009458,0.8700111950009458,Malaysia
2021-01-28,2173.8864477578168,4104,3923,4296,2172.6568886586024,2175.3406443767103,0.0,0.0,0.0,0.0,0.0,0.0,0.8880029927608392,0.8880029927608392,0.8880029927608392,0.8880029927608392,0.8880029927608392,0.8880029927608392,Malaysia
2021-01-29,2215.110954680531,4242,4068,4430,2212.6789981552297,2218.0001525521575,0.0,0.0,0.0,0.0,0.0,0.0,0.9148558377922431,0.9148558377922431,0.9148558377922431,0.9148558377922431,0.9148558377922431,0.9148558377922431,Malaysia
2021-01-30,2256.3354616032466,4986,4811,5175,2252.214184776054,2261.16719462662,0.0,0.0,0.0,0.0,0.0,0.0,1.2096382804668449,1.2096382804668449,1.2096382804668449,1.2096382804668449,1.2096382804668449,1.2096382804668449,Malaysia
2021-01-24,11034.182287336322,13792,11783,15907,11034.182287336322,11034.182287336322,0.0,0.0,0.0,0.0,0.0,0.0,0.2499456354347269,0.2499456354347269,0.2499456354347269,0.2499456354347269,0.2499456354347269,0.2499456354347269,Mexico
2021-01-25,11185.820533149015,13575,11647,15585,11185.820533149015,11185.820533149015,0.0,0.0,0.0,0.0,0.0,0.0,0.2135792990782539,0.2135792990782539,0.2135792990782539,0.2135792990782539,0.2135792990782539,0.2135792990782539,Mexico
2021-01-26,11337.458778961698,19714,17515,21833,11336.806400581623,11337.458778961698,0.0,0.0,0.0,0.0,0.0,0.0,0.7387954110663126,0.7387954110663126,0.7387954110663126,0.7387954110663126,0.7387954110663126,0.7387954110663126,Mexico
2021-01-27,11489.097024774392,20470,18297,22494,11483.535633281563,11491.32726437928,0.0,0.0,0.0,0.0,0.0,0.0,0.781683243591002,0.781683243591002,0.781683243591002,0.781683243591002,0.781683243591002,0.781683243591002,Mexico
2021-01-28,11640.735270587073,22176,20044,24348,11627.880683216797,11648.770175201596,0.0,0.0,0.0,0.0,0.0,0.0,0.9050553739994932,0.9050553739994932,0.9050553739994932,0.9050553739994932,0.9050553739994932,0.9050553739994932,Mexico
2021-01-29,11792.373516399753,22953,20807,24996,11772.390617224784,11808.159998940077,0.0,0.0,0.0,0.0,0.0,0.0,0.946409251438337,0.946409251438337,0.946409251438337,0.946409251438337,0.946409251438337,0.946409251438337,Mexico
2021-01-30,11944.011762212447,21733,19695,23994,11916.409740356969,11966.296932021558,0.0,0.0,0.0,0.0,0.0,0.0,0.8195935716433107,0.8195935716433107,0.8195935716433107,0.8195935716433107,0.8195935716433107,0.8195935716433107,Mexico
2021-01-24,178.0636706310624,310,198,436,178.0636706310624,178.0636706310624,0.0,0.0,0.0,,,,0.7434058638747095,0.7434058638747095,0.7434058638747095,0.7434058638747095,0.7434058638747095,0.7434058638747095,Moldova
2021-01-25,178.3859280433634,237,119,357,178.3859280433634,178.3859280433634,0.0,0.0,0.0,,,,0.33050469125869175,0.33050469125869175,0.33050469125869175,0.33050469125869175,0.33050469125869175,0.33050469125869175,Moldova
2021-01-26,178.7081854556644,492,368,618,178.6246231486921,178.8934778373032,0.0,0.0,0.0,,,,1.7512842201112875,1.7512842201112875,1.7512842201112875,1.7512842201112875,1.7512842201112875,1.7512842201112875,Moldova
2021-01-27,179.03044286796538,614,488,734,177.9364126491152,180.7319140754617,0.0,0.0,0.0,,,,2.429951950795385,2.429951950795385,2.429951950795385,2.429951950795385,2.429951950795385,2.429951950795385,Moldova
2021-01-28,179.35270028026636,591,467,714,176.67541062875603,182.88188653656385,0.0,0.0,0.0,,,,2.294713423950151,2.294713423950151,2.294713423950151,2.294713423950151,2.294713423950151,2.294713423950151,Moldova
2021-01-29,179.67495769256738,524,399,645,175.15529794804937,184.9535462938846,0.0,0.0,0.0,,,,1.9187451906289636,1.9187451906289636,1.9187451906289636,1.9187451906289636,1.9187451906289636,1.9187451906289636,Moldova
2021-01-30,179.99721510486836,549,420,666,173.15760043699012,187.0751998450575,0.0,0.0,0.0,,,,2.047278613151469,2.047278613151469,2.047278613151469,2.047278613151469,2.047278613151469,2.047278613151469,Moldova
2021-01-24,324.1444883320376,698,442,961,324.1444883320376,324.1444883320376,0.0,0.0,0.0,0.0,0.0,0.0,1.1534694904995102,1.1534694904995102,1.1534694904995102,1.1534694904995102,1.1534694904995102,1.1534694904995102,Morocco
2021-01-25,314.6713738350392,447,193,706,314.6713738350392,314.6713738350392,0.0,0.0,0.0,0.0,0.0,0.0,0.4202139179386872,0.4202139179386872,0.4202139179386872,0.4202139179386872,0.4202139179386872,0.4202139179386872,Morocco
2021-01-26,305.1982593380422,748,490,1011,305.1974228815165,305.1982593380422,0.0,0.0,0.0,0.0,0.0,0.0,1.452182702011311,1.452182702011311,1.452182702011311,1.452182702011311,1.452182702011311,1.452182702011311,Morocco
2021-01-27,295.7251448410438,813,571,1079,294.0569073665993,298.18344786419016,0.0,0.0,0.0,0.0,0.0,0.0,1.748855977769531,1.748855977769531,1.748855977769531,1.748855977769531,1.748855977769531,1.748855977769531,Morocco
2021-01-28,286.2520303440468,763,499,1036,280.7174813173828,294.9907626079786,0.0,0.0,0.0,0.0,0.0,0.0,1.6655773447562503,1.6655773447562503,1.6655773447562503,1.6655773447562503,1.6655773447562503,1.6655773447562503,Morocco
2021-01-29,276.77891584704975,712,453,987,267.255695156764,290.13910405723675,0.0,0.0,0.0,0.0,0.0,0.0,1.5713197353019819,1.5713197353019819,1.5713197353019819,1.5713197353019819,1.5713197353019819,1.5713197353019819,Morocco
2021-01-30,267.30580135005135,712,421,979,252.66143365884315,284.621944320603,0.0,0.0,0.0,0.0,0.0,0.0,1.6641673395038536,1.6641673395038536,1.6641673395038536,1.6641673395038536,1.6641673395038536,1.6641673395038536,Morocco
2021-01-24,1444.0290066247721,4704,4099,5288,1444.0290066247721,1444.0290066247721,0.0,0.0,0.0,0.0,0.0,0.0,2.2572456830889416,2.2572456830889416,2.2572456830889416,2.2572456830889416,2.2572456830889416,2.2572456830889416,Netherlands
2021-01-25,1391.9465524422526,4137,3567,4725,1391.9465524422526,1391.9465524422526,0.0,0.0,0.0,0.0,0.0,0.0,1.9719019960854285,1.9719019960854285,1.9719019960854285,1.9719019960854285,1.9719019960854285,1.9719019960854285,Netherlands
2021-01-26,1339.86409825973,3734,3092,4389,1339.86409825973,1342.3042577079264,0.0,0.0,0.0,0.0,0.0,0.0,1.7866477076964185,1.7866477076964185,1.7866477076964185,1.7866477076964185,1.7866477076964185,1.7866477076964185,Netherlands
2021-01-27,1287.7816440772103,3967,3361,4589,1282.6972562144015,1301.7388894389285,0.0,0.0,0.0,0.0,0.0,0.0,2.0803737842544385,2.0803737842544385,2.0803737842544385,2.0803737842544385,2.0803737842544385,2.0803737842544385,Netherlands
2021-01-28,1235.6991898946878,4183,3549,4847,1219.6416522666384,1267.7799969237278,0.0,0.0,0.0,0.0,0.0,0.0,2.3850196129421626,2.3850196129421626,2.3850196129421626,2.3850196129421626,2.3850196129421626,2.3850196129421626,Netherlands
2021-01-29,1183.6167357121656,4076,3413,4720,1150.885253427423,1233.775261919953,0.0,0.0,0.0,0.0,0.0,0.0,2.4433379951714755,2.4433379951714755,2.4433379951714755,2.4433379951714755,2.4433379951714755,2.4433379951714755,Netherlands
2021-01-30,1131.5342815296488,3681,3032,4373,1079.4449091918639,1205.8198167516755,0.0,0.0,0.0,0.0,0.0,0.0,2.2533268477174233,2.2533268477174233,2.2533268477174233,2.2533268477174233,2.2533268477174233,2.2533268477174233,Netherlands
2021-01-24,2.426844589115863,8,1,15,2.426844589115863,2.426844589115863,0.0,0.0,0.0,0.0,0.0,0.0,2.4169271664928047,2.4169271664928047,2.4169271664928047,2.4169271664928047,2.4169271664928047,2.4169271664928047,New Zealand
2021-01-25,2.4440226799514955,8,1,14,2.4440226799514955,2.4440226799514955,0.0,0.0,0.0,0.0,0.0,0.0,2.1509472795004076,2.1509472795004076,2.1509472795004076,2.1509472795004076,2.1509472795004076,2.1509472795004076,New Zealand
2021-01-26,2.4612007707871277,7,0,14,2.4612007707871277,2.4667286211675834,0.0,0.0,0.0,0.0,0.0,0.0,1.8941196565125291,1.8941196565125291,1.8941196565125291,1.8941196565125291,1.8941196565125291,1.8941196565125291,New Zealand
2021-01-27,2.47837886162276,7,1,14,2.4103131166637,2.5428068793555627,0.0,0.0,0.0,0.0,0.0,0.0,1.9491072222275825,1.9491072222275825,1.9491072222275825,1.9491072222275825,1.9491072222275825,1.9491072222275825,New Zealand
2021-01-28,2.4955569524583914,9,2,17,2.334812512988464,2.6785372775652654,0.0,0.0,0.0,0.0,0.0,0.0,2.725607431761846,2.725607431761846,2.725607431761846,2.725607431761846,2.725607431761846,2.725607431761846,New Zealand
2021-01-29,2.5127350432940223,9,1,17,2.175007852319389,2.839619782254232,0.0,0.0,0.0,0.0,0.0,0.0,2.664722736097975,2.664722736097975,2.664722736097975,2.664722736097975,2.664722736097975,2.664722736097975,New Zealand
2021-01-30,2.5299131341296546,9,2,16,2.020322195494478,3.0171941223207672,0.0,0.0,0.0,0.0,0.0,0.0,2.621268979692948,2.621268979692948,2.621268979692948,2.621268979692948,2.621268979692948,2.621268979692948,New Zealand
2021-01-20,11.688821381949474,20,-19,60,11.688821381949474,11.688821381949474,0.0,0.0,0.0,0.0,0.0,0.0,0.6875786572137383,0.6875786572137383,0.6875786572137383,0.6875786572137383,0.6875786572137383,0.6875786572137383,Nicaragua
2021-01-21,11.616738519548068,9,-31,52,11.616738519548068,11.616738519548068,0.0,0.0,0.0,0.0,0.0,0.0,-0.1837619520963452,-0.1837619520963452,-0.1837619520963452,-0.1837619520963452,-0.1837619520963452,-0.1837619520963452,Nicaragua
2021-01-22,11.54465565714666,7,-35,48,11.535285785877033,11.56026743341067,0.0,0.0,0.0,0.0,0.0,0.0,-0.37117334657324846,-0.37117334657324846,-0.37117334657324846,-0.37117334657324846,-0.37117334657324846,-0.37117334657324846,Nicaragua
2021-01-23,11.472572794745254,7,-35,47,11.34974796899607,11.609183555706881,0.0,0.0,0.0,0.0,0.0,0.0,-0.43018844202177786,-0.43018844202177786,-0.43018844202177786,-0.43018844202177786,-0.43018844202177786,-0.43018844202177786,Nicaragua
2021-01-24,11.400489932343849,9,-33,50,11.106355358799618,11.706773534811068,0.0,0.0,0.0,0.0,0.0,0.0,-0.17101142550763285,-0.17101142550763285,-0.17101142550763285,-0.17101142550763285,-0.17101142550763285,-0.17101142550763285,Nicaragua
2021-01-25,11.328407069942442,14,-27,55,10.817564857179852,11.79540463292456,0.0,0.0,0.0,0.0,0.0,0.0,0.24021401883922247,0.24021401883922247,0.24021401883922247,0.24021401883922247,0.24021401883922247,0.24021401883922247,Nicaragua
2021-01-26,11.256324207541036,46,2,90,10.55927953311192,11.926492567905404,0.0,0.0,0.0,0.0,0.0,0.0,3.121065230522434,3.121065230522434,3.121065230522434,3.121065230522434,3.121065230522434,3.121065230522434,Nicaragua
2021-01-24,939.014124298797,1527,1394,1652,939.014124298797,939.014124298797,0.0,0.0,0.0,0.0,0.0,0.0,0.6266699569391282,0.6266699569391282,0.6266699569391282,0.6266699569391282,0.6266699569391282,0.6266699569391282,Nigeria
2021-01-25,954.4395888506482,1485,1365,1621,954.4395888506482,954.4395888506482,0.0,0.0,0.0,0.0,0.0,0.0,0.5557358474867357,0.5557358474867357,0.5557358474867357,0.5557358474867357,0.5557358474867357,0.5557358474867357,Nigeria
2021-01-26,969.8650534024982,1711,1587,1842,969.8650534024982,969.8650534024982,0.0,0.0,0.0,0.0,0.0,0.0,0.7637381887554517,0.7637381887554517,0.7637381887554517,0.7637381887554517,0.7637381887554517,0.7637381887554517,Nigeria
2021-01-27,985.2905179543505,1856,1724,1981,984.8335038236496,985.3857121948193,0.0,0.0,0.0,0.0,0.0,0.0,0.8840111859242585,0.8840111859242585,0.8840111859242585,0.8840111859242585,0.8840111859242585,0.8840111859242585,Nigeria
2021-01-28,1000.7159825062007,2090,1967,2216,999.4543262718872,1001.2477305082963,0.0,0.0,0.0,0.0,0.0,0.0,1.088345257285781,1.088345257285781,1.088345257285781,1.088345257285781,1.088345257285781,1.088345257285781,Nigeria
2021-01-29,1016.1414470580509,1974,1852,2089,1013.8979629498662,1017.600696972239,0.0,0.0,0.0,0.0,0.0,0.0,0.9430651193077351,0.9430651193077351,0.9430651193077351,0.9430651193077351,0.9430651193077351,0.9430651193077351,Nigeria
2021-01-30,1031.566911609902,2237,2108,2360,1028.2667996069442,1034.202316057809,0.0,0.0,0.0,0.0,0.0,0.0,1.168737908014384,1.168737908014384,1.168737908014384,1.168737908014384,1.168737908014384,1.168737908014384,Nigeria
2021-01-24,124.57033367229093,226,142,307,124.57033367229093,124.57033367229093,0.0,0.0,0.0,0.0,0.0,0.0,0.8104801734718909,0.8104801734718909,0.8104801734718909,0.8104801734718909,0.8104801734718909,0.8104801734718909,Norway
2021-01-25,119.91558673539579,305,225,389,119.91558673539579,119.91558673539579,0.0,0.0,0.0,0.0,0.0,0.0,1.5467292507992205,1.5467292507992205,1.5467292507992205,1.5467292507992205,1.5467292507992205,1.5467292507992205,Norway
2021-01-26,115.26083979850102,400,320,485,115.16665451807744,115.26083979850102,0.0,0.0,0.0,0.0,0.0,0.0,2.4725928021686876,2.4725928021686876,2.4725928021686876,2.4725928021686876,2.4725928021686876,2.4725928021686876,Norway
2021-01-27,110.60609286160587,309,223,385,109.77978294157273,111.26160352247447,0.0,0.0,0.0,0.0,0.0,0.0,1.7961707828167195,1.7961707828167195,1.7961707828167195,1.7961707828167195,1.7961707828167195,1.7961707828167195,Norway
2021-01-28,105.95134592471074,300,220,384,104.15356429987342,107.7228791423987,0.0,0.0,0.0,0.0,0.0,0.0,1.8281574286615148,1.8281574286615148,1.8281574286615148,1.8281574286615148,1.8281574286615148,1.8281574286615148,Norway
2021-01-29,101.2965989878156,267,185,348,98.32419095317492,104.57050949156746,0.0,0.0,0.0,0.0,0.0,0.0,1.631890461800206,1.631890461800206,1.631890461800206,1.631890461800206,1.631890461800206,1.631890461800206,Norway
2021-01-30,96.64185205092045,185,97,276,91.7219376636431,101.7252583855605,0.0,0.0,0.0,0.0,0.0,0.0,0.9115868201296353,0.9115868201296353,0.9115868201296353,0.9115868201296353,0.9115868201296353,0.9115868201296353,Norway
2021-01-24,809.404189083562,2414,1793,3055,809.404189083562,809.404189083562,0.0,0.0,0.0,0.0,0.0,0.0,1.981908145716943,1.981908145716943,1.981908145716943,1.981908145716943,1.981908145716943,1.981908145716943,Pakistan
2021-01-25,807.1400926232508,1669,1031,2310,807.1400926232508,807.1400926232508,0.0,0.0,0.0,0.0,0.0,0.0,1.0675593515910384,1.0675593515910384,1.0675593515910384,1.0675593515910384,1.0675593515910384,1.0675593515910384,Pakistan
2021-01-26,804.8759961629396,1913,1277,2555,804.8759961629396,806.207673976038,0.0,0.0,0.0,0.0,0.0,0.0,1.3769557537010575,1.3769557537010575,1.3769557537010575,1.3769557537010575,1.3769557537010575,1.3769557537010575,Pakistan
2021-01-27,802.6118997026284,2043,1439,2647,799.9275979188599,813.7988606391657,0.0,0.0,0.0,0.0,0.0,0.0,1.54554111120471,1.54554111120471,1.54554111120471,1.54554111120471,1.54554111120471,1.54554111120471,Pakistan
2021-01-28,800.3478032423171,2016,1393,2682,792.4622485879211,821.839916140752,0.0,0.0,0.0,0.0,0.0,0.0,1.5184337739559266,1.5184337739559266,1.5184337739559266,1.5184337739559266,1.5184337739559266,1.5184337739559266,Pakistan
